movie_name,id,short_comment,score,comment_time,votes,Fake
花木兰,哪吒男,不知道为啥 剧组透露出穷穷的味道 花木兰好像一共才四个造型 反派群戏没超过20人 动画版全城灯会的桥段也删了,3,2020-09-05 23:25:10,27,0
这个杀手不太冷静,mangojune,这部片子的得分竟然那么低？！我觉得是近年来非常迷影的片子了，真真假假，让真实情感浓度达到最高值时，才发现又是棚内拍摄。还想谁这么会写剧本，原来是三谷幸喜的原著,4,2022-07-30 23:36:15,2,0
独行月球,風立ちぬ,我以爱你之名独行星河 我以星光点点带你回家,4,2022-07-30 10:18:11,58,0
花木兰,曹春花袭人,是个7分的很可以看的片子，因为有很喜欢的东西所以打高1分。喜欢的地方：刘亦非适合木兰这个角色，好看，打戏漂亮帅气，演技也没有什么毛病。原声大好，太喜欢了，既有新音乐，也完美融入动画片的音乐元素。画面优美，取景新西兰。美术优秀，片尾graphic很美。剧本看得出尽力保留动画片内容，但又符合真人版的严肃，完成度70%吧。下面是雷点：巩俐的角色，从化妆造型到服装到人物弧线都......一言难尽，更一言难尽的是下场。木兰的love interest，有必要么？有必要么？小伙子你在这片子里晃来晃去干啥呢？你是人长得帅还是会演戏还是能打还是有计谋？说实话木兰和女巫的CP感强多了！其他的男性角色，除了木兰爸爸，也都... ... 唉。至于福建土楼唐朝彩妆什么的，反而是末节了。总而言之，现在要去找原声来听。,4,2020-09-04 22:02:26,155,0
一周的朋友,咻 不知藕落间,"多久没进电影院了呀～ヾﾉ≧∀≦)o
嗯～青春片，男主好帅～☺️☺️
剧情骗了我不少泪水～🥹🥹",4,2022-06-19 22:51:57,3,0
花木兰,豆友215116567,今天凌晨看了首映，抛开木兰辞滤镜，抛开天仙滤镜，当作一部迪士尼真人版改编的公主片来欣赏的话，非常值得一看的。电影的场景很美、色彩很美、服道化很美、音乐很美，整部电影运镜很棒、情感细腻、打戏惊艳、主题普世、剧情紧凑、唯一的不足是故事简单、叙事平淡 ，这一点非常符合迪士尼公主风格的电影，非常适合青少年！这是一部导演和演员互相成就的影片！这里必须要夸一夸导演的功力，之前看过她执导的《鲸骑士》和《动物园长夫人》，这两部影片和《花木兰》的风格截然不同，真的想不到这是同一个导演的作品！再夸一夸演员，每个演员都演出了每个角色的人物特点，特别是主演刘亦菲形象生动地演绎了女孩成为战士、战士成为将军、将军成为传奇的心路历程，特别喜欢她的面部微表情，而且打戏很棒，又飒又优雅，一看就是练家子的！,5,2020-09-11 08:51:43,8,0
唐人街探案3,花渡,推了一年，终于得以相见，可是欣慰中却夹杂着失望。本以为这部打着本格推理的名号，会在探侦方面会有所建树，带来更加深入曲折甚至是全新的案件，可惜却暴露了陈思诚在原创剧本上的穷尽，三部以来推理最弱，开局即破案，影片也将推理的比重全都分给了寻找证据的过程，将其与Q绑定在一起。反倒是该系列的喜剧风格真的大成，没有了第一部初见时的尴尬刻意，这也得益于三部作品的接续，使得人物立住也熟悉起来了，笑点不断。万众瞩目的Q的身份真的一言难尽，陈思诚选择了最简单的设定，但倒是给续集留足了空间。唐探剧集与电影的打通也有点仓促，更多的是为了露脸而露脸，尤其是张子枫和林默。Q对于完美犯罪的解读倒是挺妙的，哪有完美的犯罪，有的只是滔天的权利。,3,2021-02-12 10:37:35,28,0
一周的朋友,bkpp是真的,国产青春爱情片在令人失望的这方面从未令人失望,1,2022-06-21 14:20:44,5,0
送你一朵小红花,ポエジー,台词真的太太太尬了，就算是想要演出颓废的感觉也不用说话跟喉咙里含着口痰似的……但是还是哭了，为了里面亲情的点吧，因为从未得到过这样的爱。小吴的爱人是同性这倒是我没想到的，可惜最后连脸都不配出现，不过我还能要求什么呢？,3,2020-12-31 22:19:38,45,0
唐人街探案3,iain bot,两颗星给真正在表演的几位日本演员，以后拍续集还是把中国演员去掉吧，除了屎尿屁开黄腔就是面瘫，一群人还不如客串的张子枫。,2,2021-02-13 11:56:08,397,0
独行月球,绝望的生鱼片,我非常讨厌往喜剧片里塞煽情的部分，导致我从后半段就几乎笑不出来了，煽情塞进喜剧片里适配度很差,3,2022-07-29 12:14:20,14762,0
送你一朵小红花,胤祥,这部电影的问题不是差，是坏。给四川大叔点牛肉饭外卖那个桥段就说明了问题，编导的目的就是要把人弄哭（以死去的女儿名义点餐这不是坏是啥？？？）。为什么又是一个献祭女性救赎男性的故事？就不提这片子怎么消费疫情期间积累的社会情绪了。这碗浓浓的正能量鸡精里唯二还不错的点就是四字弟弟的演技，以及吐槽向的台词写法（包括欢喜冤家的套路翻新）。不过片子从根儿上就坏了，怎么都救不回来。平行世界是啥，就是编导在忽悠你嘛，吃不下，如鲠在喉三连。,2,2021-01-01 16:23:58,726,0
心灵奇旅,曼仔,好看的，但因为看之前预期太高，所以似乎没有预期中那么精彩，但依然十分应景地贴合了近期的人生状态。其实在几年前刚毕业的时候，还在国外，整个人的心态反而要更健康一点，会明白生活作为整体才是最重要的，但是回国几年，整个人也被环境卷的越来越厉害，开始有成就焦虑，觉得要带有使命感地活着，现在也在试图厘清这份焦虑，真正地Carpe Diem，去seize the moment. 过一种更有自己的节奏，更original的生活。,4,30/12/2020 23:42,25,0
送你一朵小红花,velpro,果然映了那句“开始营销越猛的，越是烂片”预告全是讲家庭各种煽情，结果到电影院一看大部分是谈恋爱？四字的演技时好时坏 全看对手戏是谁，还是青涩了点，ball ball 四字弟弟谈个恋爱吧，感情戏太僵硬，明显没什么经验，而且他说话是怎么回事？网上气泡音？刘浩存妹妹真的不适合这个角色，看她的脸配上戏了的角色设定，真的入不了戏，而且演技真的是…这真的是谋女郎吗最惊喜的还是戏里男主父母，太会演了太真实了，拿捏的好好最气的是这个剧本和这个后期，什么鬼，所以这部电影到底想说什么，什么都要沾点，最后拍了个四不像，突然亲情又突然爱情？？？场景转换也特别特别生硬，还有那个结尾，导演您在干嘛，整部电影透露着一种浮躁的感觉。所以，这部电影所有钱都用来宣传了是吗？最后，这就是部消费千玺热度的视频,2,2021-01-01 11:32:08,136,0
花木兰,等我。。,最近几年看过最好的公主片，个人成长完成度非常高。,5,2020-09-05 10:39:52,17,0
花木兰,迷途,轻轻的人物传记片，不算炫彩但还是很不错的！,4,2020-09-04 20:34:21,92,0
唐人街探案3,momo,昨天刚去看了唐人街探案3，我感觉是值回票价，差点看了豆瓣评分而错过一部好电影。发现了里面一首神仙插曲：on my way，真的好好听，电影院的画面感和音乐形成强烈的视觉感，真的被震撼到了，善恶相缠，世间没有绝对的黑白，悠长空灵的BGM有一种失重感，电影里村田昭下坠的一瞬间，音乐响起，让人感慨  秦风看着他从眼前渐渐下坠，镜头慢慢拉远，一瞬间的鼻酸……一千个读者有一千个哈姆雷特，每个人对事物本身的解读也不一样，我觉得电影真的很不错，安利。,5,2021-02-17 13:54:40,62,0
盛夏未来,叨叨不想说话,郑星宇的性向不算是这个片子的擦边球吧，挺明显的，最后张子枫告诉他她从高二就开始暗恋的时候，有一丝丝的感动，也因为这一句话给前面所有不合理都看似有了一个合理的理由；这个电影直接把我整的生理不适了，很多的落脚点都在高考这个点上，那么高考对于女生以及其家庭都是非常的重要，那为什么电影对待高考所表现出来的，是如此的草率、主观、轻蔑，没有高考的氛围，有关学校的部分搞笑而滑稽，给人的感觉就是在看一个长达两小时的小品。拜托所有的青春片的导演，如果要在高考的大背景下讲故事，能不能展现一点真实的高考的印象，而不是打着毛茸茸的阳光，每个人的脸上都挂着少男少女的无忧无虑。ps.在这个片子里明显感觉三石弟弟壮了、也成熟了，以后也许没那么适合青春片啦。,2,2021-08-05 23:40:20,6,0
唐人街探案3,肖凯悦Sophia,唐探3对女性也太不友好了。为一碗面跟流浪汉啪啪啪？偷水上摩托，还夹带一个比基尼美女？破案线索来个36D？老实说，我从来没get过唐探系列，陈思诚这人无论是言语表达上还是作品里都是极度自恋，以及恶俗仇女。然而他已经成为了中国第一位百亿票房导演，这世界我是愈发看不懂了。,1,2021-02-16 05:00:28,759,0
花木兰,王祖贤,作为爆米花电影是OK的，虽然置景服装颜色都很艳丽，但是视觉上很和谐，而且动作戏真的超级享受，已经很长时间没看到这么干净利落的动作片了，怀念港片百家争艳的那些年。,4,2020-09-04 22:24:59,53,0
盛夏未来,Foriverwx,哪有什么未来；子枫真棒，没想到的是吴磊的少年气竟然已经消失殆尽；(那些想要动人的时刻总是拍的尴尬；)(陈正道还是夹带了他的私货；),2,2021-10-05 18:52:49,2,0
花木兰,恶隐息烙,这……历史准确性什么的就算了本来就是民间故事，但这片拍的……编剧在东亚生活过吗？木兰的故事原本很简单，在一个女性被重重约束压迫的时代背景下，一位超越时代的女性如何挑战了世俗对女性的规训、并以此推动了时代改变。结果这电影围着「真我」打转，干脆把木兰写成Trans好吗！男主毫无存在感，木兰的感情戏也被精简到似有似无，仅有的一点小暧昧有点钙钙的。即使有好莱坞和迪士尼的调教，天仙也是完全没有表情。原版动画木兰是很活泼的女性、伪装后刻意减少了表情，最后现真容后再次生动起来，天仙演得好像她有点双相情感障碍的样子。剧情推进上完全平铺直叙，没有一点波澜和戏剧结构，感觉情节一直跳跳跳，看完好像看的是五分钟看完花木兰的b站视频。另外这片一首歌也没得！！这可是迪士尼公主片！！即使没有二非这片的票房也会海内外双输吧…,2,2020-09-04 21:04:37,141,0
心灵奇旅,jitusong,没错这不是鸡汤是鸭汤 ,2,14/1/2021 16:18,0,0
一点就到家,杉爷,还行吧，全程虽然无尿点，但很奇怪也没啥太多惊喜。,3,2021-02-19 14:33:37,0,0
花木兰,懵T^T,父女线很感动，虽然一开始抑制木兰天性我难以接受，但是不得不说这是古代的对女性的态度。木兰用实际行动让不看好她的人改观。,4,2020-09-05 00:08:29,488,0
独行月球,韶光尚浅。,这么说吧，中国电影想超40亿，起码得献祭一条人命。,4,2022-07-29 22:21:54,71,0
独行月球,Sweet Unicorn,他牙到底怎么补上的？？？,4,2022-08-01 21:33:14,343,0
独行月球,逢考必过,我以爱你之名独行星河，我以星光点点带你回家，π+π-之间，刚子！你慢点。,4,2022-07-29 22:10:28,51,0
一周的朋友,蔷薇嗅玉,国产青春片里难得不洒狗血。最爱少年人的勇敢和热情，心动后即使被拒绝也能鼓足干劲继续冲，忘记一切还是为同一个人动心。之前看过日本版，改编了很多，但不违和反而更贴国情。演员也演得不错，青春、心动与泪水。,4,2022-06-18 21:50:49,6,0
心灵奇旅,Kipling,没有头脑特工队剧情好，这片就讲了个知足常乐的故事。,1,9/1/2021 9:00,0,0
花木兰,冷鸢,不符合期待。倒也不必过分diss。但是如果他能按动画100%来一遍我都愿意给他打五星。,3,2020-09-13 09:07:57,3,0
独行月球,娘卷卷🌻,优点是非常认真地在服务老百姓做娱乐产品，有突破，腾哥真的牛，不愧齐齐哈尔三杰之首。视效出色，郝瀚老师的刚子演得真不错，狠狠代入了。有浪漫到，鼠拉雪橇致敬外星人帅的。内在短板是喜剧和科幻两个类型打架，一般来说融合需要以其中一个为主，这个片在拼命端水，俩都很使劲儿效果会抵消一部分，我觉得再减少一些无用笑点给独孤月一些安静下来的时间让我们真的体验到他的孤独，肯定会更好。但麻花基因也没办法，很多观众就是要看二人转看小品。塞得满，会导致故事容量太大，节奏太赶，一半叙事用华彩剪辑真的让人吃不消，也根本没工夫深入人物。不要自行车的话，总的来说是挺可看的。,4,2022-07-30 01:24:28,38,0
